@relation 'dataset-weka.filters.unsupervised.attribute.AddValues-C66-L6,7-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C67-L1-4-V-H-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C68-L1-4-V-H'

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7}
@attribute outputs-2 {0,1,2,3}
@attribute outputs-3 {0,1,2,3}

@data
4971,'2017/02/18 11:58:26:610',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.260387,121.312988,19.205872,0,0,0,-56.423866,141.080521,42.901527,-16.225298,121.037598,-64.701302,14.223701,125.702019,-82.259048,57.409142,122.389664,-77.90538,93.907242,114.64032,-51.108559,51800.695313,-0.113144,-0.951993,0.284444,-0.230858,-0.253258,-0.939449,-0.118295,-0.263322,-0.240963,5,?,?
4972,'2017/02/18 11:58:26:627',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.155014,121.14669,19.185411,0,0,0,-56.483067,141.365143,42.927723,-16.348459,120.904617,-64.719154,14.111658,125.479851,-82.282547,57.312881,122.139397,-77.926903,93.824379,114.447388,-51.113693,51686.105469,-0.113439,-0.952069,0.284071,-0.230661,-0.252869,-0.939603,-0.118591,-0.262894,-0.240727,5,?,?
4973,'2017/02/18 11:58:26:643',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.099178,121.096878,19.152897,0,0,0,-56.513203,141.794907,43.041115,-16.424278,120.860222,-64.745987,14.056886,125.382378,-82.318787,57.278702,122.076836,-77.9562,93.790604,114.385712,-51.132599,51545.800781,-0.113437,-0.952106,0.283948,-0.230496,-0.252777,-0.939668,-0.118585,-0.262786,-0.240546,5,?,?
4974,'2017/02/18 11:58:26:660',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.066929,121.10601,19.118477,0,0,0,-56.538555,142.309311,43.191921,-16.478394,120.877884,-64.774368,14.040176,125.375755,-82.357468,57.274017,122.07637,-77.986382,93.784477,114.390236,-51.150898,51533.796875,-0.113339,-0.952125,0.283923,-0.230307,-0.252805,-0.939707,-0.11848,-0.262803,-0.240347,5,?,?
4975,'2017/02/18 11:58:26:676',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.012428,121.281136,19.041962,0,0,0,-56.625698,142.762451,43.201645,-16.509485,121.011971,-64.872887,14.048959,125.487045,-82.45034,57.294243,122.216606,-78.048477,93.802086,114.570908,-51.176537,51354.410156,-0.11266,-0.952106,0.284258,-0.229459,-0.253417,-0.939749,-0.11778,-0.263399,-0.239485,5,?,?
4976,'2017/02/18 11:58:26:693',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.025257,121.828873,18.901821,0,0,0,-56.663681,143.435471,43.1362,-16.477814,121.484261,-65.031075,14.113219,125.984123,-82.603287,57.36507,122.782219,-78.176376,93.88327,115.207092,-51.275391,50827.917969,-0.110917,-0.952284,0.284347,-0.228429,-0.254025,-0.939836,-0.115952,-0.263978,-0.238429,5,?,?
4977,'2017/02/18 11:58:26:709',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.071682,122.981979,18.676296,0,0,0,-56.684731,144.68396,42.961857,-16.377928,122.501556,-65.295509,14.245364,127.053123,-82.849319,57.506191,123.933319,-78.381973,94.032478,116.473579,-51.434315,50091.835938,-0.10837,-0.952447,0.284782,-0.22681,-0.255225,-0.939903,-0.113294,-0.26515,-0.236785,5,?,?
4978,'2017/02/18 11:58:26:726',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.15797,124.435654,18.51754,0,0,0,-56.657814,146.177628,42.89819,-16.273697,123.897705,-65.474152,14.393945,128.52533,-83.017731,57.658123,125.435966,-78.526947,94.200195,118.116302,-51.548531,49415.613281,-0.105316,-0.952799,0.284751,-0.225358,-0.256027,-0.940034,-0.110086,-0.265909,-0.235293,5,?,?
4979,'2017/02/18 11:58:26:743',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.289738,126.325844,18.406116,0,0,0,-56.581738,148.076553,42.797531,-16.100571,125.652145,-65.619186,14.601177,130.285995,-83.148621,57.883938,127.297638,-78.6185,94.43412,120.128555,-51.592216,48405.457031,-0.102149,-0.952859,0.285702,-0.223583,-0.257864,-0.939956,-0.106794,-0.26775,-0.233526,5,?,?
4980,'2017/02/18 11:58:26:759',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.519157,128.532089,18.390144,0,0,0,-56.379505,150.101563,42.902966,-15.99707,127.744011,-65.56134,14.69325,132.370193,-83.137955,58.034367,129.531998,-78.654022,94.624496,122.473457,-51.660244,47041.761719,-0.098135,-0.952931,0.286865,-0.223706,-0.259756,-0.939406,-0.102621,-0.26977,-0.233781,5,?,?
4981,'2017/02/18 11:58:26:776',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.824875,130.811005,18.284834,0,0,0,-56.072514,152.257477,42.975403,-15.854715,129.995392,-65.566559,14.797283,134.685196,-83.194122,58.20237,131.862732,-78.79129,94.845421,124.83696,-51.853096,46581.398438,-0.095091,-0.952987,0.287705,-0.224709,-0.261006,-0.938819,-0.099453,-0.271167,-0.234932,5,?,?
4982,'2017/02/18 11:58:26:793',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.049664,133.201157,18.288359,0,0,0,-55.844452,154.594147,43.104076,-15.758076,132.344223,-65.483536,14.865522,137.11644,-83.149086,58.324112,134.271118,-78.812126,95.005486,127.269508,-51.915066,46395.296875,-0.092696,-0.952876,0.288852,-0.225541,-0.262467,-0.938212,-0.096975,-0.272779,-0.235918,5,?,?
4983,'2017/02/18 11:58:26:810',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.344803,135.703339,18.309202,0,0,0,-55.466022,157.229614,43.462875,-15.738153,135.009186,-65.29071,14.845281,139.753586,-83.048569,58.367825,136.833496,-78.849022,95.095757,129.741714,-52.068199,46699.96875,-0.091683,-0.952761,0.289551,-0.228568,-0.262877,-0.937365,-0.095933,-0.273419,-0.239174,5,?,?
4984,'2017/02/18 11:58:26:827',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.420555,138.0746,18.267714,0,0,0,-55.329693,159.924515,43.563927,-15.759271,137.547836,-65.271828,14.858143,142.268051,-83.063263,58.35738,139.019028,-78.912666,95.116287,131.905289,-52.147533,48198.734375,-0.09264,-0.952114,0.291371,-0.229978,-0.264256,-0.936631,-0.096994,-0.274987,-0.240774,5,?,?
4985,'2017/02/18 11:58:26:843',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.366112,140.406738,18.299591,0,0,0,-55.365288,162.559235,43.558762,-15.743629,140.103516,-65.284073,14.936716,144.843735,-83.043335,58.390583,141.243088,-78.863388,95.143303,134.102585,-52.046982,50109.800781,-0.094162,-0.951752,0.292066,-0.229562,-0.264707,-0.936607,-0.098614,-0.27544,-0.240361,5,?,?
4986,'2017/02/18 11:58:26:860',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.301144,142.659149,18.367805,0,0,0,-55.406986,165.128677,43.735016,-15.754455,142.766174,-65.247383,14.963899,147.638977,-82.960495,58.382355,143.606277,-78.782639,95.140274,136.370605,-51.941872,52620.691406,-0.095464,-0.952026,0.290747,-0.229458,-0.26317,-0.937065,-0.09994,-0.273792,-0.240143,5,?,?
4987,'2017/02/18 11:58:26:877',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.149879,144.803482,18.458477,0,0,0,-55.543442,167.714996,44.02607,-15.808784,145.429489,-65.21199,14.932797,150.248734,-82.867294,58.360695,146.062012,-78.662506,95.101578,138.642059,-51.78896,54340.085938,-0.096477,-0.95271,0.28816,-0.228863,-0.26052,-0.937951,-0.100922,-0.270925,-0.239326,5,?,?
4988,'2017/02/18 11:58:26:893',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.071835,147.163666,18.437777,0,0,0,-55.591511,170.57103,44.28183,-15.859332,148.097183,-65.242249,14.908438,152.827286,-82.883301,58.371799,148.563751,-78.666359,95.100113,140.953278,-51.768272,55674.539063,-0.097652,-0.95266,0.287928,-0.229172,-0.260011,-0.938016,-0.102147,-0.270403,-0.239621,5,?,?
4989,'2017/02/18 11:58:26:910',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.986027,149.416138,18.489071,0,0,0,-55.646618,173.135101,44.364506,-15.913956,150.420074,-65.200844,14.837661,154.90593,-82.842194,58.328182,150.634537,-78.610863,95.054878,142.982635,-51.680176,55993.726563,-0.098127,-0.951833,0.29049,-0.229412,-0.262402,-0.937292,-0.10273,-0.272969,-0.240042,5,?,?
4990,'2017/02/18 11:58:26:926',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.865261,151.480133,18.601839,0,0,0,-55.769695,175.355194,44.578785,-15.961385,152.828735,-65.121338,14.823802,157.262054,-82.729553,58.280186,152.832626,-78.483154,95.010445,145.129837,-51.526699,57079.300781,-0.0982,-0.952116,0.289537,-0.229072,-0.261504,-0.937626,-0.102775,-0.271989,-0.239617,5,?,?
4991,'2017/02/18 11:58:26:943',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.70063,153.496323,18.772011,0,0,0,-55.93169,177.456055,44.756512,-16.0667,155.099503,-64.982246,14.774792,159.457169,-82.567535,58.213959,154.911438,-78.293602,94.930183,147.132858,-51.302105,58130.832031,-0.098533,-0.952177,0.289223,-0.228599,-0.261208,-0.937824,-0.103115,-0.271641,-0.239093,5,?,?
4992,'2017/02/18 11:58:26:960',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.633522,155.580368,18.885117,0,0,0,-55.922771,179.878983,45.012669,-16.159327,157.43219,-64.847198,14.719963,161.629868,-82.446938,58.188183,157.039566,-78.175247,94.868652,149.069748,-51.187489,59204.09375,-0.099882,-0.951872,0.289764,-0.229421,-0.261341,-0.937586,-0.10455,-0.271838,-0.239978,5,?,?
4993,'2017/02/18 11:58:26:977',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.609673,157.463547,18.950094,0,0,0,-55.837929,182.130203,45.396626,-16.303762,159.572784,-64.698097,14.617902,163.689133,-82.347672,58.107983,159.003677,-78.127457,94.765762,150.859421,-51.192776,60197.554688,-0.100504,-0.951683,0.290169,-0.231208,-0.261321,-0.937152,-0.105217,-0.271938,-0.241883,5,?,?
4994,'2017/02/18 11:58:26:994',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.609673,157.463547,18.950094,0,0,0,-55.837929,182.130203,45.396626,-16.303762,159.572784,-64.698097,14.617902,163.689133,-82.347672,58.107983,159.003677,-78.127457,94.765762,150.859421,-51.192776,60197.554688,-0.100504,-0.951683,0.290169,-0.231208,-0.261321,-0.937152,-0.105217,-0.271938,-0.241883,5,?,?
4995,'2017/02/18 11:58:27:010',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.561707,159.256699,19.126141,0,0,0,-55.813858,184.150665,45.884781,-16.471043,161.394989,-64.441963,14.486795,165.565399,-82.141197,57.968678,160.8237,-77.974464,94.653038,152.644058,-51.081371,60387.570313,-0.099253,-0.951487,0.291239,-0.232473,-0.262412,-0.936534,-0.103937,-0.27319,-0.243309,5,?,?
4996,'2017/02/18 11:58:27:027',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.369968,160.552124,19.185019,0,0,0,-55.927898,185.718704,46.278248,-16.677887,163.277527,-64.350822,14.329323,167.423157,-82.046715,57.763271,162.487961,-77.914482,94.442749,154.103958,-51.063625,62053.445313,-0.100483,-0.952406,0.287796,-0.233373,-0.258628,-0.937363,-0.105116,-0.269212,-0.244006,5,?,?
4997,'2017/02/18 11:58:27:044',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.233376,161.758072,19.275793,0,0,0,-55.968441,187.155365,46.698441,-16.916819,164.874176,-64.178322,14.111447,168.984543,-81.90831,57.533264,163.955368,-77.840889,94.244286,155.41684,-51.047825,62894.953125,-0.100687,-0.952982,0.285811,-0.234849,-0.256388,-0.937609,-0.105265,-0.266923,-0.245427,5,?,?
4998,'2017/02/18 11:58:27:061',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,36.128868,162.94458,19.402409,0,0,0,-55.979031,188.487671,47.044765,-17.136774,166.306793,-63.966377,13.901051,170.415054,-81.736488,57.312813,165.293655,-77.737236,94.076706,156.641144,-50.992203,63543.957031,-0.100689,-0.953256,0.284894,-0.236371,-0.255231,-0.937542,-0.105237,-0.265793,-0.246971,5,?,?
4999,'2017/02/18 11:58:27:077',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.998901,163.766418,19.52817,0,0,0,-55.984123,189.55365,47.432053,-17.410828,167.386993,-63.73531,13.65573,171.550705,-81.556274,57.037159,166.254654,-77.641586,93.842384,157.468353,-50.965004,64544.816406,-0.101251,-0.953478,0.283951,-0.238424,-0.253844,-0.937399,-0.105795,-0.264454,-0.249065,5,?,?
5000,'2017/02/18 11:58:27:093',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.872433,164.501251,19.740635,0,0,0,-55.989567,190.608704,47.929066,-17.685709,168.252289,-63.418888,13.361812,172.33783,-81.300568,56.7654,167.009506,-77.462791,93.599449,158.096298,-50.851967,64866.988281,-0.101645,-0.95332,0.284339,-0.240564,-0.253783,-0.936869,-0.10622,-0.264536,-0.251344,5,?,?
5001,'2017/02/18 11:58:27:110',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.729855,164.973083,19.872503,0,0,0,-56.036774,191.338043,48.252838,-17.928741,168.89238,-63.210678,13.095145,172.932953,-81.128647,56.504009,167.51091,-77.357529,93.383492,158.511612,-50.789474,65376.078125,-0.101998,-0.953324,0.284201,-0.242153,-0.253303,-0.936589,-0.106587,-0.264134,-0.253008,5,?,?
5002,'2017/02/18 11:58:27:127',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.584568,165.26506,19.971851,0,0,0,-56.11393,191.849045,48.510139,-18.16366,169.305237,-63.046249,12.849592,173.310104,-80.998421,56.2542,167.81218,-77.281631,93.193863,158.722137,-50.739655,65906.53125,-0.102232,-0.953337,0.284072,-0.243449,-0.252907,-0.93636,-0.106827,-0.263801,-0.254364,5,?,?
5003,'2017/02/18 11:58:27:144',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.496525,165.388901,20.034964,0,0,0,-56.138248,192.179398,48.746315,-18.32563,169.529678,-62.930649,12.680818,173.532684,-80.908577,56.116322,168.030701,-77.229675,93.083328,158.761978,-50.71302,66554.265625,-0.102278,-0.953526,0.283422,-0.244372,-0.252101,-0.936337,-0.106855,-0.263005,-0.255293,5,?,?
5004,'2017/02/18 11:58:27:160',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.423759,165.41864,20.109861,0,0,0,-56.177631,192.333893,48.930077,-18.447641,169.65683,-62.819542,12.553522,173.649765,-80.814293,56.010567,168.157043,-77.160835,93.016495,158.708862,-50.65377,67230.671875,-0.10243,-0.953731,0.282674,-0.244999,-0.251227,-0.936408,-0.106989,-0.262115,-0.255901,5,?,?
5005,'2017/02/18 11:58:27:176',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.339554,165.340836,20.167368,0,0,0,-56.203537,192.445496,49.102928,-18.585291,169.67688,-62.723064,12.413495,173.591171,-80.744354,55.883312,168.125092,-77.11274,92.918961,158.516022,-50.618668,67723.867188,-0.103124,-0.953786,0.282236,-0.245841,-0.250506,-0.936381,-0.107703,-0.261404,-0.256749,5,?,?
5006,'2017/02/18 11:58:27:193',24,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.218063,164.976135,20.297665,0,0,0,-56.248592,192.353836,49.325058,-18.760052,169.492813,-62.549644,12.233197,173.26535,-80.601807,55.699604,167.764572,-76.99749,92.750221,158.046051,-50.527809,68197.523438,-0.10477,-0.953859,0.281384,-0.246963,-0.249123,-0.936454,-0.109399,-0.260006,-0.257851,5,?,?
